time,yo,
252.672,452,
252.679,448,
252.687,451,
252.694,446,
252.701,451,
252.708,453,
252.715,445,
252.722,452,
252.729,448,
252.737,450,
252.744,442,
252.751,446,
252.758,447,
252.765,447,
252.772,449,
252.779,449,
252.787,448,
252.794,447,
252.801,455,
252.808,455,
252.815,453,
252.822,449,
252.829,451,
252.837,455,
252.844,451,
252.851,451,
252.858,447,
252.865,447,
252.872,448,
252.879,449,
252.887,446,
252.894,444,
252.901,437,
252.908,451,
252.915,466,
252.922,507,
252.929,546,
252.937,548,
252.944,505,
252.951,465,
252.958,436,
252.965,440,
252.972,437,
252.979,434,
252.987,436,
252.994,441,
253.001,440,
253.008,439,
253.015,443,
253.022,440,
253.029,442,
253.037,441,
253.044,447,
253.051,449,
253.058,450,
253.065,443,
253.072,448,
253.079,454,
253.087,443,
253.094,449,
253.101,453,
253.108,452,
253.115,453,
253.122,462,
253.129,457,
253.137,459,
253.144,463,
253.151,460,
253.158,461,
253.165,465,
253.172,461,
253.179,466,
253.187,464,
253.194,465,
253.201,463,
253.208,453,
253.215,455,
253.222,456,
253.229,454,
253.237,444,
253.244,447,
253.251,448,
253.258,447,
253.265,445,
253.272,449,
253.279,448,
253.287,448,
253.294,448,
253.301,446,
253.308,447,
253.315,453,
253.322,451,
253.329,448,
253.337,449,
253.344,452,
253.351,453,
253.358,448,
253.365,452,
253.372,452,
253.379,449,
253.387,452,
253.394,454,
253.401,445,
253.408,449,
253.415,448,
253.422,449,
253.429,450,
253.437,451,
253.444,448,
253.451,449,
253.458,452,
253.465,451,
253.472,448,
253.479,453,
253.487,451,
253.494,459,
253.501,454,
253.508,450,
253.515,456,
253.522,455,
253.529,454,
253.537,452,
253.544,452,
253.551,449,
253.558,445,
253.565,448,
253.572,449,
253.579,451,
253.587,437,
253.594,450,
253.601,468,
253.608,515,
253.615,547,
253.622,495,
253.629,453,
253.637,441,
253.644,441,
253.651,438,
253.658,438,
253.665,444,
253.672,435,
253.679,441,
253.687,443,
253.694,446,
253.701,442,
253.708,444,
253.715,444,
253.722,450,
253.729,448,
253.737,447,
253.744,453,
253.751,446,
253.758,453,
253.765,455,
253.772,457,
253.779,451,
253.787,454,
253.794,454,
253.801,455,
253.808,462,
253.815,455,
253.822,461,
253.83,461,
253.837,461,
253.844,463,
253.851,469,
253.858,466,
253.865,463,
253.872,458,
253.879,461,
253.887,463,
253.894,462,
253.901,458,
253.908,452,
253.915,453,
253.922,451,
253.929,450,
253.937,451,
253.944,447,
253.951,449,
253.958,450,
253.965,452,
253.972,450,
253.979,451,
253.987,449,
253.994,451,
254.001,451,
254.008,451,
254.015,456,
254.022,450,
254.029,450,
254.037,453,
254.044,451,
254.051,453,
254.058,453,
254.065,450,
254.072,445,
254.079,448,
254.087,451,
254.094,453,
254.101,451,
254.108,451,
254.115,447,
254.122,450,
254.129,452,
254.137,452,
254.144,451,
254.151,454,
254.158,453,
254.165,458,
254.172,453,
254.179,461,
254.187,457,
254.194,456,
254.201,452,
254.208,450,
254.215,457,
254.222,449,
254.229,452,
254.237,446,
254.244,448,
254.251,452,
254.258,448,
254.265,449,
254.272,473,
254.279,512,
254.287,554,
254.294,542,
254.301,494,
254.308,451,
254.315,439,
254.322,440,
254.329,441,
254.337,441,
254.344,446,
254.351,446,
254.358,442,
254.365,446,
254.372,446,
254.379,441,
254.387,446,
254.394,448,
254.401,447,
254.408,445,
254.415,449,
254.422,448,
254.429,452,
254.437,455,
254.444,450,
254.451,454,
254.458,456,
254.465,451,
254.472,458,
254.479,457,
254.487,454,
254.494,459,
254.501,463,
254.508,456,
254.515,462,
254.522,467,
254.529,459,
254.537,462,
254.544,464,
254.551,462,
254.558,462,
254.565,458,
254.572,462,
254.579,456,
254.587,449,
254.594,455,
254.601,446,
254.608,450,
254.615,450,
254.622,443,
254.629,446,
254.637,441,
254.644,447,
254.651,452,
254.658,454,
254.665,450,
254.672,456,
254.679,450,
254.687,450,
254.694,455,
254.701,452,
254.708,451,
254.715,452,
254.722,457,
254.729,449,
254.737,452,
254.744,449,
254.751,447,
254.758,451,
254.765,453,
254.772,453,
254.779,455,
254.787,450,
254.794,453,
254.801,452,
254.808,452,
254.815,452,
254.822,454,
254.829,460,
254.837,455,
254.844,456,
254.851,452,
254.858,454,
254.865,457,
254.872,461,
254.879,455,
254.887,449,
254.894,451,
254.901,446,
254.908,450,
254.915,450,
254.922,446,
254.929,454,
254.937,447,
254.944,464,
254.951,494,
254.958,538,
254.965,551,
254.972,519,
254.979,475,
254.987,438,
254.994,446,
255.001,442,
255.008,439,
255.015,445,
255.022,447,
255.029,446,
255.037,445,
255.044,445,
255.051,446,
255.058,448,
255.065,449,
255.072,451,
255.079,452,
255.087,452,
255.094,447,
255.101,451,
255.108,455,
255.115,454,
255.122,448,
255.129,455,
255.137,458,
255.144,455,
255.151,456,
255.158,465,
255.165,460,
255.172,466,
255.18,464,
255.187,465,
255.194,461,
255.201,465,
255.208,463,
255.215,465,
255.222,460,
255.229,462,
255.237,464,
255.244,458,
255.251,458,
255.258,455,
255.265,450,
255.272,450,
255.279,456,
255.287,451,
255.294,450,
255.301,444,
255.308,450,
255.315,457,
255.322,455,
255.329,451,
255.337,448,
255.344,453,
255.351,454,
255.358,453,
255.365,456,
255.372,454,
255.379,459,
255.387,456,
255.394,451,
255.401,450,
255.408,454,
255.415,458,
255.422,452,
255.429,452,
255.437,453,
255.444,456,
255.451,453,
255.458,454,
255.465,451,
255.472,450,
255.479,453,
255.487,451,
255.494,456,
255.501,458,
255.508,455,
255.515,455,
255.522,460,
255.529,458,
255.537,459,
255.544,454,
255.551,452,
255.558,460,
255.565,453,
255.572,449,
255.579,448,
255.587,450,
255.594,452,
255.601,449,
255.608,447,
255.615,454,
255.622,470,
255.629,508,
255.637,541,
255.644,554,
255.651,507,
255.658,460,
255.665,449,
255.672,441,
255.679,442,
255.687,437,
255.694,443,
255.701,444,
255.708,448,
255.715,447,
255.722,447,
255.729,447,
255.737,450,
255.744,451,
255.751,448,
255.758,450,
255.765,453,
255.772,452,
255.779,451,
255.787,456,
255.794,455,
255.801,457,
255.808,454,
255.815,457,
255.822,457,
255.829,459,
255.837,464,
255.844,462,
255.851,462,
255.858,461,
255.865,466,
255.872,467,
255.879,467,
255.887,466,
255.894,465,
255.901,466,
255.908,464,
255.915,464,
255.922,463,
255.929,451,
255.937,450,
255.944,451,
255.951,453,
255.958,453,
255.965,455,
255.972,448,
255.979,457,
255.987,452,
255.994,455,
256.001,453,
256.008,457,
256.015,453,
256.022,453,
256.029,457,
256.037,452,
256.044,457,
256.051,459,
256.058,445,
256.065,454,
256.072,457,
256.079,450,
256.087,456,
256.094,455,
256.101,451,
256.108,452,
256.115,456,
256.122,456,
256.129,452,
256.137,452,
256.144,453,
256.151,454,
256.158,453,
256.165,457,
256.172,455,
256.179,451,
256.187,452,
256.194,460,
256.201,463,
256.208,458,
256.215,458,
256.222,460,
256.229,455,
256.237,460,
256.244,451,
256.251,451,
256.258,453,
256.265,451,
256.272,454,
256.279,450,
256.287,451,
256.294,462,
256.301,499,
256.308,537,
256.315,560,
256.322,532,
256.329,480,
256.337,444,
256.344,444,
256.351,440,
256.358,443,
256.365,446,
256.372,445,
256.379,448,
256.387,447,
256.394,448,
256.401,449,
256.408,446,
256.415,455,
256.422,453,
256.429,451,
256.437,458,
256.444,452,
256.451,458,
256.458,457,
256.465,455,
256.472,457,
256.479,456,
256.487,456,
256.494,460,
256.501,456,
256.508,464,
256.515,466,
256.522,463,
256.529,465,
256.537,465,
256.544,468,
256.551,465,
256.558,467,
256.565,465,
256.572,471,
256.579,469,
256.587,468,
256.594,463,
256.601,464,
256.608,458,
256.615,459,
256.622,457,
256.629,456,
256.637,457,
256.644,455,
256.651,454,
256.658,451,
256.665,454,
256.672,452,
256.679,458,
256.687,453,
256.694,456,
256.701,455,
256.708,458,
256.715,452,
256.722,459,
256.729,455,
256.737,456,
256.744,458,
256.751,462,
256.758,456,
256.765,458,
256.772,456,
256.779,455,
256.787,454,
256.794,461,
256.801,461,
256.808,459,
256.815,450,
256.822,456,
256.829,458,
256.837,462,
256.844,460,
256.851,459,
256.858,452,
256.865,459,
256.872,460,
256.879,463,
256.887,461,
256.894,459,
256.901,459,
256.908,466,
256.915,463,
256.922,458,
256.929,455,
256.937,458,
256.944,454,
256.951,455,
256.958,455,
256.965,448,
256.972,455,
256.98,472,
256.987,509,
256.994,544,
257.001,559,
257.008,519,
257.015,479,
257.022,445,
257.029,445,
257.037,445,
257.044,442,
257.051,450,
257.058,446,
257.065,448,
257.072,451,
257.079,451,
257.087,455,
257.094,454,
257.101,452,
257.108,453,
257.115,457,
257.122,456,
257.129,460,
257.137,452,
257.144,451,
257.151,456,
257.158,466,
257.165,461,
257.172,461,
257.179,463,
257.187,463,
257.194,465,
257.201,466,
257.208,464,
257.215,465,
257.222,470,
257.229,473,
257.237,469,
257.244,466,
257.251,468,
257.258,473,
257.265,469,
257.272,469,
257.279,463,
257.287,463,
257.294,459,
257.301,457,
257.308,453,
257.315,456,
257.322,454,
257.329,453,
257.337,454,
257.344,457,
257.351,460,
257.358,455,
257.365,459,
257.372,458,
257.379,457,
257.387,461,
257.394,455,
257.401,458,
257.408,460,
257.415,459,
257.422,461,
257.429,460,
257.437,461,
257.444,461,
257.451,456,
257.458,451,
257.465,462,
257.472,456,
257.479,457,
257.487,455,
257.494,457,
257.501,457,
257.508,462,
257.515,457,
257.522,464,
257.529,460,
257.537,466,
257.544,462,
257.551,461,
257.558,461,
257.565,466,
257.572,461,
257.579,453,
257.587,457,
257.594,454,
257.601,457,
257.608,458,
257.615,454,
257.622,455,
257.629,469,
257.637,501,
257.644,538,
257.651,554,
257.658,522,
257.665,480,
257.672,452,
257.679,443,
257.687,447,
257.694,452,
257.701,445,
257.708,453,
257.715,452,
257.722,449,
257.729,453,
257.737,453,
257.744,455,
257.751,448,
257.758,458,
257.765,449,
257.772,459,
257.779,462,
257.787,461,
257.794,459,
257.801,464,
257.808,460,
257.815,462,
257.822,463,
257.829,471,
257.837,466,
257.844,463,
257.851,464,
257.858,468,
257.865,474,
257.872,472,
257.879,473,
257.887,471,
257.894,475,
257.901,478,
257.908,469,
257.915,473,
257.922,466,
257.929,466,
257.937,465,
257.944,457,
257.951,462,
257.958,455,
257.965,455,
257.972,453,
257.979,463,
257.987,456,
257.994,458,
258.001,461,
258.008,457,
258.015,460,
258.022,452,
258.029,462,
258.037,464,
258.044,461,
258.051,461,
258.058,459,
258.065,460,
258.072,459,
258.079,465,
258.087,456,
258.094,461,
258.101,456,
258.108,460,
258.115,462,
258.122,462,
258.129,463,
258.137,460,
258.144,460,
258.151,462,
258.158,465,
258.165,462,
258.172,464,
258.179,464,
258.187,468,
258.194,463,
258.201,464,
258.208,467,
258.215,463,
258.222,458,
258.229,461,
258.237,461,
258.244,458,
258.251,454,
258.258,459,
258.265,457,
258.272,463,
258.279,494,
258.287,561,
258.294,535,
258.301,487,
258.308,451,
258.315,448,
258.322,451,
258.329,447,
258.337,455,
258.344,448,
258.351,449,
258.358,457,
258.365,454,
258.372,454,
258.379,454,
258.387,459,
258.394,462,
258.401,454,
258.408,458,
258.415,457,
258.422,458,
258.429,460,
258.437,463,
258.444,463,
258.451,461,
258.458,461,
258.465,463,
258.472,463,
258.479,465,
258.487,468,
258.494,471,
258.501,467,
258.508,469,
258.515,473,
258.522,473,
258.529,473,
258.537,473,
258.544,472,
258.551,471,
258.558,471,
258.565,466,
258.572,469,
258.579,468,
258.587,463,
258.594,457,
258.601,456,
258.608,458,
258.615,451,
258.622,457,
258.629,459,
258.637,460,
258.644,457,
258.651,455,
258.658,462,
258.665,460,
258.672,462,
258.679,459,
258.687,460,
258.694,460,
258.701,460,
258.708,457,
258.715,464,
258.722,459,
258.729,460,
258.737,458,
258.744,460,
258.751,457,
258.758,459,
258.765,454,
258.772,458,
258.779,457,
258.787,458,
258.794,468,
258.801,464,
258.808,457,
258.815,466,
258.822,469,
258.829,461,
258.837,465,
258.844,459,
258.851,463,
258.858,459,
258.865,456,
258.872,456,
258.879,454,
258.887,457,
258.894,455,
258.901,467,
258.908,494,
258.915,531,
258.922,567,
258.929,539,
258.937,493,
258.944,450,
258.951,452,
258.958,455,
258.965,449,
258.972,452,
258.979,449,
258.987,451,
258.994,451,
259.001,452,
259.008,453,
259.015,453,
259.022,459,
259.029,453,
259.037,460,
259.044,457,
259.051,458,
259.058,463,
259.065,461,
259.072,464,
259.079,461,
259.087,460,
259.094,466,
259.101,466,
259.108,464,
259.115,465,
259.122,470,
259.129,468,
259.137,465,
259.144,468,
259.151,474,
259.158,470,
259.165,478,
259.172,472,
259.179,469,
259.187,473,
259.194,477,
259.201,470,
259.208,469,
259.215,463,
259.222,460,
259.229,460,
259.237,460,
259.244,462,
259.251,460,
259.258,457,
259.265,456,
259.272,458,
259.279,460,
259.287,460,
259.294,461,
259.301,462,
259.308,455,
259.315,461,
259.322,461,
259.329,463,
259.337,456,
259.344,464,
259.351,466,
259.358,460,
259.365,457,
259.372,467,
259.379,463,
259.387,464,
259.394,457,
259.401,464,
259.408,463,
259.415,464,
259.422,464,
259.429,462,
259.437,467,
259.444,461,
259.451,464,
259.458,468,
259.465,467,
259.472,465,
259.479,465,
259.487,460,
259.494,460,
259.501,460,
259.508,457,
259.515,459,
259.522,460,
259.529,454,
259.537,455,
259.544,479,
259.551,509,
259.558,554,
259.565,557,
259.572,528,
259.579,482,
259.587,449,
259.594,459,
259.601,448,
259.608,452,
259.615,452,
259.622,451,
259.63,455,
259.637,455,
259.644,456,
259.651,451,
259.658,456,
259.665,457,
259.672,456,
259.679,461,
259.687,459,
259.694,462,
259.701,463,
259.708,460,
259.715,463,
259.722,462,
259.729,462,
259.737,465,
259.744,470,
259.751,464,
259.758,467,
259.765,462,
259.772,472,
259.779,467,
259.787,477,
259.794,474,
259.801,475,
259.808,475,
259.815,473,
259.822,475,
259.829,471,
259.837,470,
259.844,466,
259.851,464,
259.858,462,
259.865,460,
259.872,461,
259.879,458,
259.887,457,
259.894,465,
259.901,458,
259.908,460,
259.915,458,
259.922,459,
259.929,457,
259.937,466,
259.944,458,
259.951,465,
259.958,461,
259.965,459,
259.972,465,
259.98,461,
259.987,465,
259.994,462,
260.001,455,
260.008,462,
260.015,464,
260.022,457,
260.029,462,
260.037,463,
260.044,462,
260.051,460,
260.058,463,
260.065,467,
260.072,463,
260.079,464,
260.087,465,
260.094,461,
260.101,469,
260.108,465,
260.115,470,
260.122,467,
260.129,461,
260.137,460,
260.144,463,
260.151,460,
260.158,461,
260.165,459,
260.172,462,
260.179,457,
260.187,458,
260.194,494,
260.201,536,
260.208,564,
260.215,547,
260.222,491,
260.229,454,
260.237,447,
260.244,453,
260.251,453,
260.258,453,
260.265,452,
260.272,450,
260.279,451,
260.287,459,
260.294,456,
260.301,460,
260.308,460,
260.315,458,
260.322,464,
260.329,459,
260.337,465,
260.344,464,
260.351,463,
260.358,466,
260.365,463,
260.372,466,
260.379,467,
260.387,468,
260.394,471,
260.401,469,
260.408,471,
260.415,469,
260.422,472,
260.429,477,
260.437,477,
260.444,475,
260.451,476,
260.458,472,
260.465,477,
260.472,473,
260.479,472,
260.487,466,
260.494,469,
260.501,465,
260.508,463,
260.515,458,
260.522,459,
260.529,465,
260.537,458,
260.544,461,
260.551,460,
260.558,461,
260.565,459,
260.572,467,
260.579,462,
260.587,463,
260.594,464,
260.601,463,
260.608,465,
260.615,465,
260.622,462,
260.629,462,
260.637,467,
260.644,459,
260.651,464,
260.658,462,
260.665,462,
260.672,466,
260.679,465,
260.687,464,
260.694,468,
260.701,466,
260.708,463,
260.715,470,
260.722,465,
260.729,463,
260.737,470,
260.744,473,
260.751,463,
260.758,465,
260.765,463,
260.772,457,
260.779,459,
260.787,460,
260.794,464,
260.801,458,
260.808,458,
260.815,472,
260.822,516,
260.829,551,
260.837,563,
260.844,516,
260.851,475,
260.858,452,
260.865,453,
260.872,455,
260.879,455,
260.887,450,
260.894,459,
260.901,456,
260.908,457,
260.915,456,
260.922,458,
260.929,458,
260.937,459,
260.944,463,
260.951,463,
260.958,463,
260.965,462,
260.972,463,
260.979,465,
260.987,465,
260.994,464,
261.001,467,
261.008,471,
261.015,465,
261.022,466,
261.029,471,
261.037,477,
261.044,468,
261.051,473,
261.058,476,
261.065,473,
261.072,475,
261.079,480,
261.087,479,
261.094,473,
261.101,475,
261.108,472,
261.115,472,
261.122,468,
261.129,464,
261.137,465,
261.144,462,
261.151,458,
261.158,464,
261.165,458,
261.172,461,
261.179,463,
261.187,461,
261.194,466,
261.201,462,
261.208,460,
261.215,466,
261.222,465,
261.229,464,
261.237,464,
261.244,459,
261.251,471,
261.258,464,
261.265,464,
261.272,466,
261.279,466,
261.287,462,
261.294,467,
261.301,459,
261.308,466,
261.315,467,
261.322,470,
261.329,465,
261.337,469,
261.344,471,
261.351,469,
261.358,465,
261.365,468,
261.372,469,
261.379,472,
261.387,473,
261.394,462,
261.401,461,
261.408,465,
261.415,465,
261.422,462,
261.429,462,
261.437,456,
261.444,463,
261.451,480,
